3825.12835423 3941.24323789 3989.0168383 3948.24268546
4734.69503799 4822.48273938 4893.72915289 4831.90728689
4221.76348692 4317.15129315 4348.61184296 4323.4617618
4135.10332863 4227.57776493 4270.32489504 4235.32544881
3998.44561027 3996.64329311 4038.10181609 4000.20926303
3838.40538982 3917.64625614 3900.25684803 3930.66708266
4778.16969606 4966.58948384 5065.74386763 4964.086141
4154.66675445 4185.1670836 4257.75252393 4189.54992682
