5003.016007 4250.763638 4484.533735 3952.35278732 3849.24353241 3825.12835423
5461.991736 5269.156509 5277.933238 4919.02513764 4779.61509296 4734.69503799
4981.230847 4327.894186 4468.011957 4324.30955052 4261.8696750 4221.76348692
4795.185034 4417.508591 4451.114730 4235.24749135 4171.54442006 4135.10332863
4116.519337 4152.157137 3942.957676 3997.4052022 4008.90013857 3996.64329311
4469.881406 4140.912572 4201.767400 4071.11145827 3909.42598703 3838.40538982
5083.725032 4712.929552 4707.604161 4979.03889812 4841.90398673 4778.16969606
4915.257060 4612.677391 4509.533164 4188.52022184 4136.95015806 4154.66675445
