2208.09328215 2260.97491403 2271.26307047 2261.94042306
2744.20035137 2774.08540929 2768.31561485 2787.8844913
2247.05082375 2306.04825269 2312.81113341 2310.34899551
1852.57574429 1886.91615529 1892.97824972 1890.41897862
1964.09772965 2009.4461835 2017.22612053 2014.87950597
1883.69904055 1924.95938803 1934.85425291 1930.60292885
