2234.48005044 2268.05289285 2267.20143726 2267.57697496
2791.56759449 2756.84000123 2794.88509002 2756.93963195
2272.83766108 2310.91273103 2314.54084643 2313.36148151
1866.78848467 1888.80853958 1891.98145005 1890.71567178
1983.46833702 2012.09050236 2015.9742372 2015.12626384
1899.94312198 1926.22318854 1931.45610676 1930.1209717
