2267.34176838 2268.27717963 2274.02040363 2267.73945306
2842.42648406 2815.09310616 2770.13187657 2809.50984558
2304.25998718 2315.43389525 2316.43901536 2316.06267295
1884.75836622 1890.97585461 1891.8190127 1891.43048254
2006.43601077 2015.31633587 2015.63343827 2015.89679987
1919.72854444 1927.91975754 1929.24559804 1928.63536695
