3952.35278732 4017.57767837 4008.26154412 4020.15843825
4919.02513764 4987.2009121 4926.00961826 4985.44132152
4324.30955052 4354.67021889 4359.46898351 4356.20284107
4235.24749135 4268.87640356 4280.53295678 4271.63447347
3997.4052022 4038.52891857 4050.43274381 4040.58072403
4094.34889611 4187.39037891 4071.11145827 4190.76070524
4979.03889812 5076.42499481 5099.33045825 5076.16030594
4188.52022184 4250.23164521 4276.19307027 4254.13124599
