3849.24353241 3966.60989035 3994.82002534 3971.18325338
4779.61509296 4867.29746606 4896.39446957 4867.42590821
4261.8696750 4323.92491014 4339.14243685 4337.9874533
4171.54442006 4245.14736188 4274.68351835 4251.13285575
4011.80080542 4008.90013857 4041.75371799 4014.0562532
3909.42598703 4011.98056807 3916.92007359 4029.97514575
4841.90398673 5021.27340951 5085.49391201 5018.88372304
4136.95015806 4209.72817563 4263.42410656 4211.98986307
